theta1,theta2,theta3,thetadot1,thetadot2,thetadot3,tau1,tau2,tau3
0.0177360363502511,-0.00591201211675036,-0.00591201211675036,0.0617083190079072,-0.0205694396693024,-0.0205694396693024,0.0340715710103403,0.00719144551465919,0.000289982505080413
0.0178596487555659,-0.00595321625185531,-0.00595321625185531,0.0619040527965965,-0.0206346842655322,-0.0206346842655322,0.034309012798494,0.00724156445128792,0.000292003532340698
0.0179836524273962,-0.00599455080913207,-0.00599455080913207,0.0620995855233559,-0.0206998618411186,-0.0206998618411186,0.0345472056903024,0.00729184197991534,0.000294030956197814
0.0181080469636181,-0.00603601565453935,-0.00603601565453935,0.0622949171881855,-0.0207649723960618,-0.0207649723960618,0.0347861489057148,0.00734227793671069,0.000296064770068955
0.0182328319621076,-0.00607761065403588,-0.00607761065403588,0.0624900477910853,-0.0208300159303618,-0.0208300159303618,0.0350258416646111,0.00739287215783607,0.000298104967371236
0.0183580070207411,-0.00611933567358037,-0.00611933567358037,0.0626849773320552,-0.0208949924440184,-0.0208949924440184,0.0352662831868021,0.00744362447944643,0.000300151541521702
0.0184835717373946,-0.00616119057913153,-0.00616119057913153,0.0628797058110953,-0.0209599019370318,-0.0209599019370318,0.0355074726920288,0.00749453473768951,0.00030220448593732
0.0186095257099442,-0.00620317523664807,-0.00620317523664807,0.0630742332282056,-0.0210247444094019,-0.0210247444094019,0.0357494093999624,0.00754560276870582,0.000304263794034983
0.0187358685362661,-0.00624528951208871,-0.00624528951208871,0.0632685595833861,-0.0210895198611287,-0.0210895198611287,0.0359920925302038,0.00759682840862859,0.000306329459231509
0.0188625998142365,-0.00628753327141216,-0.00628753327141216,0.0634626848766367,-0.0211542282922122,-0.0211542282922122,0.036235521302283,0.00764821149358375,0.00030840147494364
0.0189897191417314,-0.00632990638057713,-0.00632990638057713,0.0636566091079575,-0.0212188697026525,-0.0212188697026525,0.0364796949356593,0.00769975185968991,0.000310479834588039
0.019117226116627,-0.00637240870554234,-0.00637240870554234,0.0638503322773484,-0.0212834440924495,-0.0212834440924495,0.0367246126497206,0.00775144934305828,0.000312564531581297
0.0192451203367995,-0.0064150401122665,-0.0064150401122665,0.0640438543848096,-0.0213479514616032,-0.0213479514616032,0.0369702736637833,0.00780330377979269,0.000314655559339925
0.019373401400125,-0.00645780046670832,-0.00645780046670832,0.0642371754303409,-0.0214123918101136,-0.0214123918101136,0.0372166771970917,0.00785531500598951,0.000316752911280356
0.0195020689044796,-0.00650068963482652,-0.00650068963482652,0.0644302954139423,-0.0214767651379808,-0.0214767651379808,0.0374638224688181,0.00790748285773768,0.000318856580818949
0.0196311224477394,-0.00654370748257981,-0.00654370748257981,0.064623214335614,-0.0215410714452047,-0.0215410714452047,0.037711708698062,0.00795980717111858,0.00032096656137198
0.0197605616277807,-0.00658685387592691,-0.00658685387592691,0.0648159321953558,-0.0216053107317853,-0.0216053107317853,0.0379603351038501,0.0080122877822061,0.000323082846355651
0.0198903860424796,-0.00663012868082653,-0.00663012868082653,0.0650084489931678,-0.0216694829977226,-0.0216694829977226,0.0382097009051358,0.00806492452706653,0.000325205429186082
0.0200205952897121,-0.00667353176323737,-0.00667353176323737,0.0652007647290499,-0.0217335882430166,-0.0217335882430166,0.038459805320799,0.00811771724175857,0.000327334303279318
0.0201511889673545,-0.00671706298911816,-0.00671706298911816,0.0653928794030023,-0.0217976264676674,-0.0217976264676674,0.0387106475696458,0.00817066576233327,0.00032946946205132
0.0202821666732828,-0.00676072222442761,-0.00676072222442761,0.0655847930150247,-0.0218615976716749,-0.0218615976716749,0.0389622268704081,0.00822376992483402,0.000331610898917971
0.0204135280053733,-0.00680450933512443,-0.00680450933512443,0.0657765055651174,-0.0219255018550391,-0.0219255018550391,0.0392145424417431,0.0082770295652965,0.000333758607295076
0.020545272561502,-0.00684842418716734,-0.00684842418716734,0.0659680170532802,-0.0219893390177601,-0.0219893390177601,0.0394675935022335,0.00833044451974866,0.000335912580598357
0.0206773999395451,-0.00689246664651505,-0.00689246664651505,0.0661593274795132,-0.0220531091598377,-0.0220531091598377,0.0397213792703865,0.00838401462421066,0.000338072812243455
0.0208099097373788,-0.00693663657912626,-0.00693663657912626,0.0663504368438164,-0.0221168122812721,-0.0221168122812721,0.0399758989646342,0.00843773971469489,0.000340239295645932
0.0209428015528791,-0.0069809338509597,-0.0069809338509597,0.0665413451461898,-0.0221804483820633,-0.0221804483820633,0.0402311518033326,0.00849161962720588,0.000342412024221268
0.0210760749839223,-0.00702535832797409,-0.00702535832797409,0.0667320523866333,-0.0222440174622111,-0.0222440174622111,0.0404871370047619,0.00854565419774029,0.00034459099138486
0.0212097296283844,-0.00706990987612812,-0.00706990987612812,0.066922558565147,-0.0223075195217157,-0.0223075195217157,0.0407438537871256,0.00859984326228689,0.000346776190552022
0.0213437650841416,-0.00711458836138052,-0.00711458836138052,0.0671128636817308,-0.0223709545605769,-0.0223709545605769,0.0410013013685506,0.00865418665682652,0.000348967615137989
0.02147818094907,-0.00715939364969,-0.00715939364969,0.0673029677363848,-0.022434322578795,-0.022434322578795,0.0412594789670868,0.00870868421733202,0.000351165258557911
0.0216129768210458,-0.00720432560701527,-0.00720432560701527,0.067492870729109,-0.0224976235763697,-0.0224976235763697,0.0415183858007067,0.00876333577976829,0.000353369114226854
0.0217481522979451,-0.00724938409931505,-0.00724938409931505,0.0676825726599034,-0.0225608575533011,-0.0225608575533011,0.0417780210873051,0.00881814118009214,0.000355579175559802
0.0218837069776441,-0.00729456899254805,-0.00729456899254805,0.067872073528768,-0.0226240245095893,-0.0226240245095893,0.0420383840446988,0.00887310025425234,0.000357795435971655
0.0220196404580189,-0.00733988015267298,-0.00733988015267298,0.0680613733357026,-0.0226871244452342,-0.0226871244452342,0.0422994738906264,0.00892821283818957,0.000360017888877229
0.0221559523369457,-0.00738531744564856,-0.00738531744564856,0.0682504720807075,-0.0227501573602358,-0.0227501573602358,0.0425612898427477,0.00898347876783637,0.000362246527691253
0.0222926422123005,-0.00743088073743349,-0.00743088073743349,0.0684393697637826,-0.0228131232545942,-0.0228131232545942,0.0428238311186439,0.00903889787911712,0.000364481345828375
0.0224297096819595,-0.0074765698939865,-0.0074765698939865,0.0686280663849278,-0.0228760221283093,-0.0228760221283093,0.0430870969358165,0.00909447000794802,0.000366722336703155
0.0225671543437989,-0.0075223847812663,-0.0075223847812663,0.0688165619441432,-0.0229388539813811,-0.0229388539813811,0.043351086511688,0.00915019499023702,0.000368969493730068
0.0227049757956948,-0.0075683252652316,-0.0075683252652316,0.0690048564414287,-0.0230016188138096,-0.0230016188138096,0.0436157990636005,0.00920607266188384,0.000371222810323506
0.0228431736355233,-0.00761439121184111,-0.00761439121184111,0.0691929498767845,-0.0230643166255948,-0.0230643166255948,0.0438812338088164,0.00926210285877988,0.000373482279897769
0.0229817474611606,-0.00766058248705355,-0.00766058248705355,0.0693808422502104,-0.0231269474167368,-0.0231269474167368,0.0441473899645173,0.00931828541680825,0.000375747895867077
0.0231206968704829,-0.00770689895682763,-0.00770689895682763,0.0695685335617064,-0.0231895111872355,-0.0231895111872355,0.0444142667478041,0.00937462017184368,0.000378019651645558
0.0232600214613662,-0.00775334048712206,-0.00775334048712206,0.0697560238112727,-0.0232520079370909,-0.0232520079370909,0.0446818633756969,0.00943110695975255,0.000380297540647256
0.0233997208316867,-0.00779990694389556,-0.00779990694389556,0.0699433129989091,-0.023314437666303,-0.023314437666303,0.044950179065134,0.00948774561639278,0.000382581556286125
0.0235397945793205,-0.00784659819310685,-0.00784659819310685,0.0701304011246157,-0.0233768003748719,-0.0233768003748719,0.0452192130329721,0.00954453597761386,0.000384871691976035
0.0236802423021439,-0.00789341410071462,-0.00789341410071462,0.0703172881883924,-0.0234390960627975,-0.0234390960627975,0.0454889644959862,0.00960147787925683,0.000387167941130763
0.0238210635980328,-0.00794035453267761,-0.00794035453267761,0.0705039741902393,-0.0235013247300798,-0.0235013247300798,0.0457594326708686,0.00965857115715417,0.000389470297164001
0.0239622580648635,-0.00798741935495451,-0.00798741935495451,0.0706904591301564,-0.0235634863767188,-0.0235634863767188,0.0460306167742293,0.00971581564712985,0.000391778753489351
0.0241038253005122,-0.00803460843350405,-0.00803460843350405,0.0708767430081437,-0.0236255810027146,-0.0236255810027146,0.0463025160225951,0.00977321118499926,0.000394093303520326
0.0242457649028548,-0.00808192163428494,-0.00808192163428494,0.0710628258242011,-0.023687608608067,-0.023687608608067,0.0465751296324099,0.00983075760656917,0.00039641394067035
0.0243880764697677,-0.00812935882325589,-0.00812935882325589,0.0712487075783287,-0.0237495691927762,-0.0237495691927762,0.0468484568200338,0.00988845474763774,0.000398740658352756
0.0245307595991269,-0.00817691986637562,-0.00817691986637562,0.0714343882705265,-0.0238114627568422,-0.0238114627568422,0.0471224968017433,0.00994630244399445,0.000401073449980788
0.0246738138888085,-0.00822460462960283,-0.00822460462960283,0.0716198679007944,-0.0238732893002648,-0.0238732893002648,0.0473972487937308,0.0100043005314201,0.000403412308967598
0.0248172389366887,-0.00827241297889625,-0.00827241297889625,0.0718051464691325,-0.0239350488230442,-0.0239350488230442,0.047672712012104,0.0100624488456867,0.00040575722872625
0.0249610343406437,-0.00832034478021458,-0.00832034478021458,0.0719902239755408,-0.0239967413251803,-0.0239967413251803,0.0479488856728863,0.0101207472225575,0.000408108202669715
0.0251051996985496,-0.00836839989951654,-0.00836839989951654,0.0721751004200193,-0.0240583668066731,-0.0240583668066731,0.0482257689920158,0.0101791954977871,0.000410465224210873
0.0252497346082825,-0.00841657820276084,-0.00841657820276084,0.0723597758025679,-0.0241199252675226,-0.0241199252675226,0.0485033611853454,0.0102377935071212,0.000412828286762512
0.0253946386677186,-0.0084648795559062,-0.0084648795559062,0.0725442501231867,-0.0241814167077289,-0.0241814167077289,0.0487816614686425,0.0102965410862966,0.000415197383737328
0.025539911474734,-0.00851330382491133,-0.00851330382491133,0.0727285233818757,-0.0242428411272919,-0.0242428411272919,0.0490606690575884,0.0103554380710412,0.000417572508547926
0.0256855526272048,-0.00856185087573494,-0.00856185087573494,0.0729125955786348,-0.0243041985262116,-0.0243041985262116,0.0493403831677784,0.010414484297074,0.000419953654606816
0.0258315617230072,-0.00861052057433575,-0.00861052057433575,0.0730964667134641,-0.024365488904488,-0.024365488904488,0.0496208030147214,0.0104736796001053,0.000422340815326417
0.0259779383600174,-0.00865931278667247,-0.00865931278667247,0.0732801367863636,-0.0244267122621212,-0.0244267122621212,0.0499019278138392,0.010533023815836,0.000424733984119054
0.0261246821361114,-0.0087082273787038,-0.0087082273787038,0.0734636057973332,-0.0244878685991111,-0.0244878685991111,0.0501837567804669,0.0105925167799583,0.000427133154396958
0.0262717926491654,-0.00875726421638848,-0.00875726421638848,0.073646873746373,-0.0245489579154577,-0.0245489579154577,0.050466289129852,0.0106521583281553,0.000429538319572267
0.0264192694970556,-0.00880642316568521,-0.00880642316568521,0.073829940633483,-0.024609980211161,-0.024609980211161,0.0507495240771545,0.0107119482961011,0.000431949473057024
0.0265671122776581,-0.0088557040925527,-0.0088557040925527,0.0740128064586632,-0.0246709354862211,-0.0246709354862211,0.0510334608374466,0.0107718865194605,0.000434366608263177
0.026715320588849,-0.00890510686294966,-0.00890510686294966,0.0741954712219135,-0.0247318237406378,-0.0247318237406378,0.051318098625712,0.0108319728338894,0.000436789718602582
0.0268638940285045,-0.00895463134283482,-0.00895463134283482,0.074377934923234,-0.0247926449744113,-0.0247926449744113,0.051603436656846,0.0108922070750344,0.000439218797486995
0.0270128321945006,-0.00900427739816688,-0.00900427739816688,0.0745601975626246,-0.0248533991875415,-0.0248533991875415,0.0518894741456554,0.010952589078533,0.000441653838328082
0.0271621346847137,-0.00905404489490456,-0.00905404489490456,0.0747422591400855,-0.0249140863800285,-0.0249140863800285,0.0521762103068575,0.0110131186800135,0.000444094834537408
0.0273118010970197,-0.00910393369900656,-0.00910393369900656,0.0749241196556165,-0.0249747065518722,-0.0249747065518722,0.0524636443550806,0.0110737957150949,0.000446541779526446
0.0274618310292948,-0.00915394367643162,-0.00915394367643162,0.0751057791092177,-0.0250352597030726,-0.0250352597030726,0.0527517755048631,0.0111346200193869,0.000448994666706571
0.0276122240794153,-0.00920407469313842,-0.00920407469313842,0.075287237500889,-0.0250957458336297,-0.0250957458336297,0.0530406029706537,0.0111955914284901,0.000451453489489061
0.0277629798452571,-0.0092543266150857,-0.0092543266150857,0.0754684948306305,-0.0251561649435435,-0.0251561649435435,0.0533301259668108,0.0112567097779955,0.000453918241285097
0.0279140979246965,-0.00930469930823217,-0.00930469930823217,0.0756495510984422,-0.0252165170328141,-0.0252165170328141,0.0536203437076023,0.011317974903485,0.000456388915505765
0.0280655779156096,-0.00935519263853653,-0.00935519263853653,0.0758304063043241,-0.0252768021014414,-0.0252768021014414,0.0539112554072055,0.0113793866405308,0.000458865505562049
0.0282174194158725,-0.00940580647195751,-0.00940580647195751,0.0760110604482761,-0.0253370201494254,-0.0253370201494254,0.0542028602797066,0.0114409448246961,0.000461348004864839
0.0283696220233614,-0.0094565406744538,-0.0094565406744538,0.0761915135302983,-0.0253971711767661,-0.0253971711767661,0.0544951575391003,0.0115026492915342,0.000463836406824927
0.0285221853359524,-0.00950739511198414,-0.00950739511198414,0.0763717655503907,-0.0254572551834636,-0.0254572551834636,0.05478814639929,0.0115644998765894,0.000466330704853002
0.0286751089515217,-0.00955836965050723,-0.00955836965050723,0.0765518165085532,-0.0255172721695177,-0.0255172721695177,0.0550818260740871,0.0116264964153961,0.000468830892359659
0.0288283924679453,-0.00960946415598178,-0.00960946415598178,0.0767316664047859,-0.0255772221349286,-0.0255772221349286,0.0553761957772109,0.0116886387434794,0.000471336962755391
0.0289820354830995,-0.00966067849436651,-0.00966067849436651,0.0769113152390888,-0.0256371050796963,-0.0256371050796963,0.0556712547222882,0.0117509266963548,0.000473848909450595
0.0291360375948604,-0.00971201253162014,-0.00971201253162014,0.0770907630114618,-0.0256969210038206,-0.0256969210038206,0.0559670021228534,0.0118133601095281,0.000476366725855565
0.0292903984011041,-0.00976346613370137,-0.00976346613370137,0.0772700097219051,-0.0257566699073017,-0.0257566699073017,0.0562634371923476,0.0118759388184957,0.000478890405380495
0.0294451174997068,-0.00981503916656892,-0.00981503916656892,0.0774490553704184,-0.0258163517901395,-0.0258163517901395,0.0565605591441189,0.0119386626587441,0.000481419941435482
0.0296001944885445,-0.0098667314961815,-0.0098667314961815,0.077627899957002,-0.025875966652334,-0.025875966652334,0.0568583671914219,0.0120015314657504,0.000483955327430519
0.0297556289654935,-0.00991854298849782,-0.00991854298849782,0.0778065434816557,-0.0259355144938852,-0.0259355144938852,0.0571568605474173,0.0120645450749817,0.000486496556775501
0.0299114205284298,-0.00997047350947661,-0.00997047350947661,0.0779849859443796,-0.0259949953147932,-0.0259949953147932,0.057456038425172,0.0121277033218958,0.000489043622880219
0.0300675687752297,-0.0100225229250766,-0.0100225229250766,0.0781632273451737,-0.0260544091150579,-0.0260544091150579,0.0577559000376584,0.0121910060419403,0.000491596519154365
0.0302240733037692,-0.0100746911012564,-0.0100746911012564,0.0783412676840379,-0.0261137558946793,-0.0261137558946793,0.0580564445977545,0.0122544530705533,0.000494155239007528
0.0303809337119246,-0.0101269779039749,-0.0101269779039749,0.0785191069609723,-0.0261730356536575,-0.0261730356536575,0.0583576713182435,0.012318044243163,0.000496719775849196
0.0305381495975718,-0.0101793831991906,-0.0101793831991906,0.0786967451759769,-0.0262322483919923,-0.0262322483919923,0.0586595794118133,0.0123817793951878,0.000499290123088754
0.0306957205585872,-0.0102319068528624,-0.0102319068528624,0.0788741823290517,-0.0262913941096839,-0.0262913941096839,0.0589621680910567,0.0124456583620362,0.000501866274135485
0.0308536461928468,-0.0102845487309489,-0.0102845487309489,0.0790514184201966,-0.0263504728067322,-0.0263504728067322,0.0592654365684708,0.0125096809791068,0.000504448222398569
0.0310119260982267,-0.0103373086994089,-0.0103373086994089,0.0792284534494117,-0.0264094844831372,-0.0264094844831372,0.0595693840564568,0.0125738470817884,0.000507035961287082
0.0311705598726031,-0.010390186624201,-0.010390186624201,0.079405287416697,-0.026468429138899,-0.026468429138899,0.0598740097673199,0.0126381565054597,0.000509629484209998
0.0313295471138522,-0.0104431823712841,-0.0104431823712841,0.0795819203220524,-0.0265273067740175,-0.0265273067740175,0.0601793129132688,0.0127026090854895,0.000512228784576187
0.03148888741985,-0.0104962958066167,-0.0104962958066167,0.079758352165478,-0.0265861173884927,-0.0265861173884927,0.0604852927064157,0.0127672046572367,0.000514833855794415
0.0316485803884728,-0.0105495267961576,-0.0105495267961576,0.0799345829469738,-0.0266448609823246,-0.0266448609823246,0.0607919483587758,0.0128319430560501,0.000517444691273343
0.0318086256175966,-0.0106028752058656,-0.0106028752058656,0.0801106126665397,-0.0267035375555132,-0.0267035375555132,0.0610992790822671,0.0128968241172683,0.000520061284421529
0.0319690227050977,-0.0106563409016992,-0.0106563409016992,0.0802864413241758,-0.0267621471080586,-0.0267621471080586,0.0614072840887104,0.01296184767622,0.000522683628647426
0.0321297712488521,-0.0107099237496174,-0.0107099237496174,0.0804620689198821,-0.0268206896399607,-0.0268206896399607,0.0617159625898287,0.013027013568224,0.000525311717359379
0.0322908708467359,-0.0107636236155786,-0.0107636236155786,0.0806374954536586,-0.0268791651512195,-0.0268791651512195,0.0620253137972473,0.0130923216285884,0.000527945543965633
0.0324523210966254,-0.0108174403655418,-0.0108174403655418,0.0808127209255052,-0.0269375736418351,-0.0269375736418351,0.0623353369224929,0.0131577716926118,0.000530585101874323
0.0326141215963967,-0.0108713738654656,-0.0108713738654656,0.080987745335422,-0.0269959151118073,-0.0269959151118073,0.0626460311769944,0.0132233635955822,0.00053323038449348
0.0327762719439258,-0.0109254239813086,-0.0109254239813086,0.0811625686834089,-0.0270541895611363,-0.0270541895611363,0.0629573957720816,0.0132890971727774,0.00053588138523103
0.032938771737089,-0.0109795905790297,-0.0109795905790297,0.0813371909694661,-0.027112396989822,-0.027112396989822,0.0632694299189856,0.0133549722594653,0.000538538097494789
0.0331016205737624,-0.0110338735245875,-0.0110338735245875,0.0815116121935934,-0.0271705373978645,-0.0271705373978645,0.0635821328288384,0.0134209886909032,0.000541200514692472
0.0332648180518221,-0.0110882726839407,-0.0110882726839407,0.0816858323557909,-0.0272286107852636,-0.0272286107852636,0.0638955037126724,0.0134871463023383,0.000543868630231681
0.0334283637691443,-0.0111427879230481,-0.0111427879230481,0.0818598514560585,-0.0272866171520195,-0.0272866171520195,0.0642095417814208,0.0135534449290074,0.000546542437519915
0.0335922573236051,-0.0111974191078684,-0.0111974191078684,0.0820336694943963,-0.0273445564981321,-0.0273445564981321,0.0645242462459165,0.0136198844061371,0.000549221929964563
0.0337564983130806,-0.0112521661043602,-0.0112521661043602,0.0822072864708043,-0.0274024288236014,-0.0274024288236014,0.0648396163168926,0.0136864645689435,0.000551907100972911
0.033921086335447,-0.0113070287784823,-0.0113070287784823,0.0823807023852825,-0.0274602341284275,-0.0274602341284275,0.0651556512049815,0.0137531852526324,0.000554597943952129
0.0340860209885804,-0.0113620069961935,-0.0113620069961935,0.0825539172378308,-0.0275179724126103,-0.0275179724126103,0.0654723501207155,0.0138200462923993,0.000557294452309288
0.034251301870357,-0.0114171006234523,-0.0114171006234523,0.0827269310284493,-0.0275756436761498,-0.0275756436761498,0.0657897122745257,0.013887047523429,0.000559996619451343
0.0344169285786529,-0.0114723095262176,-0.0114723095262176,0.082899743757138,-0.027633247919046,-0.027633247919046,0.0661077368767423,0.013954188780896,0.000562704438785145
0.0345829007113443,-0.0115276335704481,-0.0115276335704481,0.0830723554238968,-0.0276907851412989,-0.0276907851412989,0.0664264231375942,0.0140214698999644,0.000565417903717435
0.0347492178663072,-0.0115830726221024,-0.0115830726221024,0.0832447660287258,-0.0277482553429086,-0.0277482553429086,0.0667457702672087,0.0140888907157878,0.000568137007654842
0.0349158796414179,-0.0116386265471393,-0.0116386265471393,0.083416975571625,-0.027805658523875,-0.027805658523875,0.0670657774756116,0.0141564510635091,0.00057086174400389
0.0350828856345524,-0.0116942952115175,-0.0116942952115175,0.0835889840525943,-0.0278629946841981,-0.0278629946841981,0.0673864439727263,0.0142241507782607,0.00057359210617099
0.035250235443587,-0.0117500784811957,-0.0117500784811957,0.0837607914716339,-0.027920263823878,-0.027920263823878,0.0677077689683744,0.0142919896951646,0.000576328087562444
0.0354179286663977,-0.0118059762221326,-0.0118059762221326,0.0839323978287436,-0.0279774659429145,-0.0279774659429145,0.0680297516722748,0.014359967649332,0.000579069681584445
0.0355859649008607,-0.0118619883002869,-0.0118619883002869,0.0841038031239234,-0.0280346010413078,-0.0280346010413078,0.0683523912940438,0.0144280844758636,0.000581816881643075
0.0357543437448521,-0.0119181145816174,-0.0119181145816174,0.0842750073571734,-0.0280916691190578,-0.0280916691190578,0.0686756870431949,0.0144963400098494,0.000584569681144304
0.0359230647962481,-0.0119743549320827,-0.0119743549320827,0.0844460105284936,-0.0281486701761645,-0.0281486701761645,0.0689996381291382,0.0145647340863688,0.000587328073493991
0.0360921276529248,-0.0120307092176416,-0.0120307092176416,0.084616812637884,-0.028205604212628,-0.028205604212628,0.0693242437611808,0.0146332665404903,0.000590092052097887
0.0362615319127583,-0.0120871773042528,-0.0120871773042528,0.0847874136853446,-0.0282624712284482,-0.0282624712284482,0.0696495031485261,0.0147019372072721,0.000592861610361628
0.0364312771736249,-0.012143759057875,-0.012143759057875,0.0849578136708753,-0.0283192712236251,-0.0283192712236251,0.0699754155002735,0.0147707459217613,0.00059563674169074
0.0366013630334006,-0.0122004543444669,-0.0122004543444669,0.0851280125944761,-0.0283760041981587,-0.0283760041981587,0.0703019800254188,0.0148396925189942,0.000598417439490637
0.0367717890899615,-0.0122572630299872,-0.0122572630299872,0.0852980104561472,-0.0284326701520491,-0.0284326701520491,0.0706291959328532,0.0149087768339967,0.00060120369716662
0.0369425549411838,-0.0123141849803946,-0.0123141849803946,0.0854678072558884,-0.0284892690852961,-0.0284892690852961,0.0709570624313637,0.0149779987017836,0.00060399550812388
0.0371136601849438,-0.0123712200616479,-0.0123712200616479,0.0856374029936998,-0.0285458009978999,-0.0285458009978999,0.0712855787296325,0.0150473579573589,0.000606792865767493
0.0372851044191174,-0.0124283681397058,-0.0124283681397058,0.0858067976695814,-0.0286022658898605,-0.0286022658898605,0.0716147440362371,0.0151168544357158,0.000609595763502423
0.0374568872415808,-0.0124856290805269,-0.0124856290805269,0.0859759912835331,-0.0286586637611777,-0.0286586637611777,0.0719445575596497,0.0151864879718366,0.00061240419473352
0.0376290082502102,-0.0125430027500701,-0.0125430027500701,0.086144983835555,-0.0287149946118517,-0.0287149946118517,0.0722750185082374,0.0152562584006928,0.000615218152865524
0.0378014670428817,-0.0126004890142939,-0.0126004890142939,0.0863137753256471,-0.0287712584418824,-0.0287712584418824,0.0726061260902615,0.0153261655572448,0.000618037631303057
0.0379742632174715,-0.0126580877391572,-0.0126580877391572,0.0864823657538093,-0.0288274552512698,-0.0288274552512698,0.0729378795138779,0.0153962092764423,0.000620862623450631
0.0381473963718557,-0.0127157987906186,-0.0127157987906186,0.0866507551200417,-0.0288835850400139,-0.0288835850400139,0.0732702779871364,0.0154663893932239,0.000623693122712642
0.0383208661039104,-0.0127736220346368,-0.0127736220346368,0.0868189434243443,-0.0289396478081148,-0.0289396478081148,0.0736033207179808,0.0155367057425172,0.000626529122493371
0.0384946720115118,-0.0128315573371706,-0.0128315573371706,0.0869869306667171,-0.0289956435555724,-0.0289956435555724,0.0739370069142483,0.0156071581592389,0.000629370616196989
0.038668813692536,-0.0128896045641787,-0.0128896045641787,0.08715471684716,-0.0290515722823867,-0.0290515722823867,0.0742713357836699,0.0156777464782945,0.000632217597227546
0.0388432907448591,-0.0129477635816197,-0.0129477635816197,0.0873223019656731,-0.0291074339885577,-0.0291074339885577,0.0746063065338696,0.0157484705345786,0.000635070058988982
0.0390181027663574,-0.0130060342554525,-0.0130060342554525,0.0874896860222563,-0.0291632286740854,-0.0291632286740854,0.0749419183723646,0.0158193301629749,0.000637927994885121
0.0391932493549069,-0.0130644164516356,-0.0130644164516356,0.0876568690169098,-0.0292189563389699,-0.0292189563389699,0.0752781705065647,0.0158903251983556,0.00064079139831967
0.0393687301083837,-0.0131229100361279,-0.0131229100361279,0.0878238509496334,-0.0292746169832111,-0.0292746169832111,0.0756150621437727,0.015961455475582,0.000643660262696222
0.0395445446246641,-0.013181514874888,-0.013181514874888,0.0879906318204271,-0.029330210606809,-0.029330210606809,0.0759525924911837,0.0160327208295045,0.000646534581418254
0.0397206925016241,-0.0132402308338747,-0.0132402308338747,0.0881572116292911,-0.0293857372097637,-0.0293857372097637,0.076290760755885,0.0161041210949621,0.000649414347889127
0.03989717333714,-0.0132990577790467,-0.0132990577790467,0.0883235903762252,-0.0294411967920751,-0.0294411967920751,0.076629566144856,0.0161756561067825,0.000652299555512087
0.0400739867290878,-0.0133579955763626,-0.0133579955763626,0.0884897680612295,-0.0294965893537432,-0.0294965893537432,0.076969007864968,0.0162473256997826,0.00065519019769026
0.0402511322753436,-0.0134170440917812,-0.0134170440917812,0.0886557446843039,-0.029551914894768,-0.029551914894768,0.0773090851229839,0.0163191297087677,0.00065808626782666
0.0404286095737837,-0.0134762031912612,-0.0134762031912612,0.0888215202454486,-0.0296071734151495,-0.0296071734151495,0.0776497971255583,0.0163910679685322,0.000660987759324182
0.0406064182222841,-0.0135354727407614,-0.0135354727407614,0.0889870947446634,-0.0296623649148878,-0.0296623649148878,0.0779911430792367,0.0164631403138592,0.000663894665585604
0.0407845578187211,-0.0135948526062404,-0.0135948526062404,0.0891524681819483,-0.0297174893939828,-0.0297174893939828,0.0783331221904563,0.0165353465795202,0.000666806980013587
0.0409630279609706,-0.0136543426536569,-0.0136543426536569,0.0893176405573035,-0.0297725468524345,-0.0297725468524345,0.0786757336655446,0.0166076866002758,0.000669724696010674
0.041141828246909,-0.0137139427489697,-0.0137139427489697,0.0894826118707288,-0.0298275372902429,-0.0298275372902429,0.0790189767107203,0.0166801602108752,0.000672647806979293
0.0413209582744123,-0.0137736527581374,-0.0137736527581374,0.0896473821222243,-0.0298824607074081,-0.0298824607074081,0.0793628505320924,0.0167527672460561,0.000675576306321751
0.0415004176413566,-0.0138334725471189,-0.0138334725471189,0.0898119513117899,-0.02993731710393,-0.02993731710393,0.0797073543356603,0.0168255075405452,0.00067851018744024
0.0416802059456181,-0.0138934019818727,-0.0138934019818727,0.0899763194394257,-0.0299921064798086,-0.0299921064798086,0.0800524873273138,0.0168983809290575,0.000681449443736831
0.041860322785073,-0.0139534409283577,-0.0139534409283577,0.0901404865051317,-0.0300468288350439,-0.0300468288350439,0.0803982487128324,0.0169713872462967,0.000684394068613478
0.0420407677575974,-0.0140135892525325,-0.0140135892525325,0.0903044525089079,-0.030101484169636,-0.030101484169636,0.0807446376978856,0.0170445263269553,0.000687344055472017
0.0422215404610674,-0.0140738468203558,-0.0140738468203558,0.0904682174507542,-0.0301560724835847,-0.0301560724835847,0.0810916534880327,0.0171177980057141,0.000690299397714164
0.0424026404933591,-0.0141342134977864,-0.0141342134977864,0.0906317813306707,-0.0302105937768902,-0.0302105937768902,0.0814392952887221,0.0171912021172427,0.000693260088741517
0.0425840674523488,-0.0141946891507829,-0.0141946891507829,0.0907951441486574,-0.0302650480495525,-0.0302650480495525,0.0817875623052918,0.0172647384961991,0.000696226121955555
0.0427658209359125,-0.0142552736453042,-0.0142552736453042,0.0909583059047142,-0.0303194353015714,-0.0303194353015714,0.082136453742969,0.0173384069772299,0.000699197490757638
0.0429479005419263,-0.0143159668473088,-0.0143159668473088,0.0911212665988412,-0.0303737555329471,-0.0303737555329471,0.0824859688068696,0.0174122073949702,0.000702174188549004
